Name #1,Name #2,Event,Location,Stadt,Type,Year,Channel,Uploaded,URL,Views,ID,hidden
VYRUS,JOLLE (BATTLE UM PLATZ 3),,,,Accapella,2022,FOB,2022-08-18,https://www.youtube.com/watch?v=iOJVqrGOgso,4428,iOJVqrGOgso,FREESTYLE BATTLE
CRAZE,PATO G (FINALE),,,,Accapella,2022,FOB,2022-08-18,https://www.youtube.com/watch?v=hr1SredLhhU,5558,hr1SredLhhU,FREESTYLE BATTLE
NOTYZZE,CRAZE  (BONUS BATTLE),,,,Accapella,2022,FOB,2022-08-18,https://www.youtube.com/watch?v=KHCHHB0LHHM,10877,KHCHHB0LHHM,FREESTYLE BATTLE
Vorstadtflokati,Latik,,,,Accapella,2022,DUDL,2022-08-13,https://www.youtube.com/watch?v=dRDcUTdB7nE,6257,dRDcUTdB7nE,Battle
STEEL,MC COLOGNE,,,,On Beat,2022,FOB,2022-08-12,https://www.youtube.com/watch?v=9gdlkHCY6ks,19601,9gdlkHCY6ks,ON BEAT BATTLE
Holu,Mazzikaner,,,,Accapella,2022,DUDL,2022-08-06,https://www.youtube.com/watch?v=1JCgK26bVhA,5611,1JCgK26bVhA,Battle
Julo,Cashus K.,,,,Accapella,2022,DUDL,2022-07-30,https://www.youtube.com/watch?v=syTuhtmBwRg,8496,syTuhtmBwRg,Battle
Alko,Bilal,,,,Accapella,2022,DUDL,2022-07-23,https://www.youtube.com/watch?v=02mF_h347nk,10540,02mF_h347nk,Battle
Shizu,Tao,,Backstage,München,Accapella,2022,DLTLLY,2022-07-17,https://www.youtube.com/watch?v=pbJaLLca8ec,24130,pbJaLLca8ec,Backstage München
LevRudi,Jesazz K,,,,Accapella,2022,DUDL,2022-07-16,https://www.youtube.com/watch?v=LAUYmanP_6I,11117,LAUYmanP_6I,Battle
NOTYZZE,YAAMANN,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=HY-hSTOAFvc,7471,HY-hSTOAFvc,FREESTYLE BATTLE
NOTYZZE,PHASENKIND,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=HD98boSKqCM,5595,HD98boSKqCM,FREESTYLE BATTLE
BARETTA,OREGANO,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=B6RjjHg62QE,6240,B6RjjHg62QE,ACAPELLA BATTLE
KOOZY,KAIRUZO,,,,On Beat,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=5TCfzkPBF-o,12218,5TCfzkPBF-o,ON BEAT BATTLE
DOCMO,BEZEY,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=pVZjfqP3MvU,1114,pVZjfqP3MvU,FREESTYLE BATTLE
KALP ONE,FREEKNO,,,,Accapella,2022,FOB,2022-07-14,https://www.youtube.com/watch?v=yU99ToSTBps,3536,yU99ToSTBps,ACAPELLA BATTLE
MIKESH,SSYNIC,Mayhem 5,,,Accapella,2022,DLTLLY,2022-07-10,https://www.youtube.com/watch?v=ccC4G3Ox27Y,404975,ccC4G3Ox27Y,MAYhem #5
Mars B.,Neilz,,Backstage,München,Accapella,2022,DLTLLY,2022-07-10,https://www.youtube.com/watch?v=-iJVkN6FDbs,87993,-iJVkN6FDbs,Backstage München
Hiding John,Neilz,,Crack Bellmer,Berlin,Accapella,2022,DUDL,2022-07-09,https://www.youtube.com/watch?v=O_9B-Ip_kkg,65746,O_9B-Ip_kkg,Battle
Robscure,Falki,,,,Accapella,2022,DLTLLY,2022-07-03,https://www.youtube.com/watch?v=f-mF2l3hDjY,55342,f-mF2l3hDjY,MAYhem 5 Festsaal Kreuzberg
McLuvin,GR8,,,,Accapella,2022,DUDL,2022-07-02,https://www.youtube.com/watch?v=regYrzxAfGs,9455,regYrzxAfGs,Battle
ROBEAZY,M.F.L.,,,,Accapella,2022,FOB,2022-06-30,https://www.youtube.com/watch?v=d0qAuLNmQQc,1911,d0qAuLNmQQc,ACAPELLA BATTLE
Tobi High,Aytee,,,,Accapella,2022,DLTLLY,2022-06-26,https://www.youtube.com/watch?v=ZPeaBwUwty4,63593,ZPeaBwUwty4,MAYhem 5 Festsaal Kreuzberg
Béla Garbage,Franz Flaute,,,,Accapella,2022,DUDL,2022-06-25,https://www.youtube.com/watch?v=e4VyBRJ4Fk4,9735,e4VyBRJ4Fk4,Battle
DASCHA,PATO G,,,,Accapella,2022,FOB,2022-06-24,https://www.youtube.com/watch?v=jaQXn1IHhcU,2407,jaQXn1IHhcU,FREESTYLE BATTLE
PESC,LEOQUENT,,,,Accapella,2022,FOB,2022-06-21,https://www.youtube.com/watch?v=dsD2zPtl9UQ,1747,dsD2zPtl9UQ,ACAPELLA BATTLE
MORGANA,TECEY,,,,Accapella,2022,FOB,2022-06-20,https://www.youtube.com/watch?v=rXsbY1b41N4,3416,rXsbY1b41N4,ACAPELLA BATTLE
Pablo2k,Jeystone,,,,Accapella,2022,DUDL,2022-06-18,https://www.youtube.com/watch?v=tuxr36FJOPs,8722,tuxr36FJOPs,Battle
OREGANO,FAIVEL,,,,Accapella,2022,FOB,2022-06-17,https://www.youtube.com/watch?v=ahNsdBtoNVw,7516,ahNsdBtoNVw,ACAPELLA BATTLE
SnakeHeadRhyme,Kid Soldier,,,,Accapella,2022,DLTLLY,2022-06-12,https://www.youtube.com/watch?v=3haA6pKjg5I,49063,3haA6pKjg5I,MAYhem 5
ZinZity,Karanova,,,,Accapella,2022,DUDL,2022-06-11,https://www.youtube.com/watch?v=jY18iQanWaI,55566,jY18iQanWaI,Battle
Django,Zeuge,,,,Accapella,2022,DUDL,2022-06-04,https://www.youtube.com/watch?v=rM3mXY5wEuA,12654,rM3mXY5wEuA,Battle
LATIK,NIKA,,,,Accapella,2022,FOB,2022-06-04,https://www.youtube.com/watch?v=ughb98BsdD8,2687,ughb98BsdD8,ACAPELLA BATTLE
NICK SHIT,EZRA,,,,Accapella,2022,FOB,2022-05-31,https://www.youtube.com/watch?v=-gNJ3ZjYgj0,1462,-gNJ3ZjYgj0,ACAPELLA BATTLE
Kiruma,BunGee,,,,Accapella,2022,DUDL,2022-05-28,https://www.youtube.com/watch?v=aRMwOCghSCI,17040,aRMwOCghSCI,Battle
ALKO,EMBA,,,,On Beat,2022,FOB,2022-05-24,https://www.youtube.com/watch?v=XedbsyzqXvg,4544,XedbsyzqXvg,ON BEAT BATTLE
Bong Teggy & Papi Schlauch,Cris Kotzen & Ano-nym,DISSember 4,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-05-15,https://www.youtube.com/watch?v=kXPVliglFLM,117034,kXPVliglFLM,2on2  Dissember5 Berlin
Deytona,Maka,,,,Accapella,2022,DLTLLY,2022-05-08,https://www.youtube.com/watch?v=nhXxVQrDp3E,18636,nhXxVQrDp3E,Spektakulum Düsseldorf
Hiding John,Julo,,,,Accapella,2022,DLTLLY,2022-05-06,https://www.youtube.com/watch?v=8Rg-OYpHnz8,44462,8Rg-OYpHnz8,Spektakulum Düsseldorf
Bilal,RNGD,DISSember 5,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-05-06,https://www.youtube.com/watch?v=A15mdm79cLI,13110,A15mdm79cLI,Bonus Battle DISSember 5 Berlin
Davie Jones,Khacoby,DISSember 5,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-05-01,https://www.youtube.com/watch?v=x-LvLkEzs8k,55861,x-LvLkEzs8k,DISSember 5 Berlin
LITTLE SEDO,MALIK (NEWCOMER BATTLE),,,,Accapella,2022,FOB,2022-04-28,https://www.youtube.com/watch?v=qTnU1JNsn1Q,2061,qTnU1JNsn1Q,ACAPELLA BATTLE
Hiding John,Karanova,DISSember 5,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-04-24,https://www.youtube.com/watch?v=0AWRxf_O7N0,43660,0AWRxf_O7N0,DISSember 5 Berlin
OREGANO,BUNNEE (NEWCOMER BATTLE),,,,Accapella,2022,FOB,2022-04-22,https://www.youtube.com/watch?v=IpAK7JAG9aY,3520,IpAK7JAG9aY,ACAPELLA BATTLE
Niza,Despo,DISSember 5,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-04-17,https://www.youtube.com/watch?v=QOkXwlYdbQI,17721,QOkXwlYdbQI,DISSember 5 Berlin
NICK SHIT,BARETTA (NEWCOMER BATTLE),,,,Accapella,2022,FOB,2022-04-15,https://www.youtube.com/watch?v=UHTFPhhnook,1505,UHTFPhhnook,ACAPELLA BATTLE
T-Way,DeeLah,DISSember 5,Festsaal Kreuzberg,Berlin,Accapella,2022,DLTLLY,2022-04-10,https://www.youtube.com/watch?v=pc0see3ZJrM,32772,pc0see3ZJrM,DISSember 5 Berlin
CRAZYO,M.F.L. (NEWCOMER BATTLE),,,,Accapella,2022,FOB,2022-04-08,https://www.youtube.com/watch?v=dwxhHY6EU6Y,1836,dwxhHY6EU6Y,ACAPELLA BATTLE
Ankündigung MIKESH,SSYNIC,,,,Accapella,2022,DLTLLY,2022-03-27,https://www.youtube.com/watch?v=8SdOlGCSiyQ,50838,8SdOlGCSiyQ,MAYhem 5
PESC,LEOQUENT (NEWCOMER BATTLE),,,,Accapella,2022,FOB,2022-03-25,https://www.youtube.com/watch?v=1FsbrboRc0c,1612,1FsbrboRc0c,ACAPELLA BATTLE
FROZEN,EZRA (NEWCOMER BATTLE),,,,Accapella,2022,FOB,2022-03-24,https://www.youtube.com/watch?v=6LKmFzyGKjs,1647,6LKmFzyGKjs,ACAPELLA BATTLE
BURST,A-RON,,,,On Beat,2022,FOB,2022-02-09,https://www.youtube.com/watch?v=R8lbxhWiq-M,2686,R8lbxhWiq-M,ON BEAT BATTLE
FREEZY,DESPO,,,,On Beat,2022,FOB,2022-02-04,https://www.youtube.com/watch?v=elnma98FBPM,5905,elnma98FBPM,ON BEAT BATTLE
ZEPTAH,PHILLIE.45,,,,On Beat,2022,FOB,2022-02-04,https://www.youtube.com/watch?v=ICuy8oTOBKw,5594,ICuy8oTOBKw,ON BEAT BATTLE
KAIRUZO,FROZEN,,,,On Beat,2022,FOB,2022-02-02,https://www.youtube.com/watch?v=kLzU7By3Z48,3657,kLzU7By3Z48,ON BEAT BATTLE
BANDAN,T-WAY,,,,On Beat,2022,FOB,2022-01-31,https://www.youtube.com/watch?v=yuTFKFCHHRs,4486,yuTFKFCHHRs,ON BEAT BATTLE
LATIK,TEACH,,,,Accapella,2022,FOB,2022-01-30,https://www.youtube.com/watch?v=m5T71FIBKeE,4686,m5T71FIBKeE,ACAPELLA BATTLE
TOLLSCHOCK,BURST,,,,Accapella,2022,FOB,2022-01-27,https://www.youtube.com/watch?v=0Nu4Vs4yFik,6235,0Nu4Vs4yFik,ACAPELLA BATTLE
Joseph Steinschleuder,Tobi High,,,,Accapella,2021,DUDL,2022-01-08,https://www.youtube.com/watch?v=cblMd5dP52g,56612,cblMd5dP52g,Battle
T-Way,Karanova,,,,Accapella,2021,DUDL,2022-01-01,https://www.youtube.com/watch?v=O1gK-lc2744,25155,O1gK-lc2744,Battle
Khacoby,DeeLah,NRWeekend 5,,,Accapella,2021,DLTLLY,2021-12-26,https://www.youtube.com/watch?v=0TzaYVDPlWs,45715,0TzaYVDPlWs,NRWeekend 5
Lug Serious,Zeuge,,,,Accapella,2021,DUDL,2021-12-25,https://www.youtube.com/watch?v=eZEkBQHj1Zw,11732,eZEkBQHj1Zw,Battle
Maka,Heinz87,NRWeekend 5,,,Accapella,2021,DLTLLY,2021-12-24,https://www.youtube.com/watch?v=M9ljmm81bj8,16011,M9ljmm81bj8,NRWeekend 5
MADAME CHAOT,REQUIEM,,,,Accapella,2021,FOB,2021-12-23,https://www.youtube.com/watch?v=f7Ie40PCgKE,18380,f7Ie40PCgKE,ACAPELLA BATTLE
Mc Geuner,Phasenkind,NRWeekend 5,,,Accapella,2021,DLTLLY,2021-12-19,https://www.youtube.com/watch?v=8XF0GNuX43c,33074,8XF0GNuX43c,NRWeekend 5
Craze,ZinZity,NRWeekend 5,,,Accapella,2021,DLTLLY,2021-12-19,https://www.youtube.com/watch?v=BFpaIJJRZpo,128540,BFpaIJJRZpo,NRWeekend 5
Herr Sören,Holu,,,,Accapella,2021,DUDL,2021-12-18,https://www.youtube.com/watch?v=kSiZzKaRn_M,9022,kSiZzKaRn_M,Battle
Hiding John,Mars B.,NRWeekend 5,,,Accapella,2021,DLTLLY,2021-12-12,https://www.youtube.com/watch?v=waIf0MlTjyA,112897,waIf0MlTjyA,NRWeekend 5
Joe Pharo,Kid Soldier,,,,Accapella,2021,DUDL,2021-12-11,https://www.youtube.com/watch?v=v-UUweDkH68,35544,v-UUweDkH68,Battle
Atropatrap,Natif,NRWeekend 5,,,Accapella,2021,DLTLLY,2021-12-10,https://www.youtube.com/watch?v=mLz-MOsV9eY,41749,mLz-MOsV9eY,NRWeekend 5
Niza,Devasberg,NRWeekend 5,,,Accapella,2021,DLTLLY,2021-12-05,https://www.youtube.com/watch?v=_QVu_4_lKPw,17558,_QVu_4_lKPw,NRWeekend 5
Wolff,MC Geuner,,,,Accapella,2021,DUDL,2021-12-04,https://www.youtube.com/watch?v=b-UoZVuRk8o,27773,b-UoZVuRk8o,Battle
Dizzepticon,Koozy,NRWeekend 5,,,On Beat,2021,DLTLLY,2021-11-28,https://www.youtube.com/watch?v=44GWsXgZyNs,20075,44GWsXgZyNs,NRWeekend 5
Phasenkind,SnakeHeadRhyme,,,,Accapella,2021,DUDL,2021-11-27,https://www.youtube.com/watch?v=rnhrlt8rjHo,15533,rnhrlt8rjHo,Battle
Julo,Gerro,NRWeekend 5,,,Accapella,2021,DLTLLY,2021-11-21,https://www.youtube.com/watch?v=JFRhtS_YE9A,27987,JFRhtS_YE9A,NRWeekend 5
Latik,Julo,,,,Accapella,2021,DUDL,2021-11-20,https://www.youtube.com/watch?v=JsYSZtd2KMg,6472,JsYSZtd2KMg,Battle
DEMUTRAS,REQUIEM,,,,Accapella,2021,FOB,2021-11-18,https://www.youtube.com/watch?v=SGn3uMPhtTk,3104,SGn3uMPhtTk,ACAPELLA BATTLE
EKHEAD,PESC,,,,Accapella,2021,FOB,2021-11-18,https://www.youtube.com/watch?v=0J9DKWtyvQ0,3615,0J9DKWtyvQ0,ACAPELLA BATTLE
Requiem,Malik,,,,Accapella,2021,DUDL,2021-11-12,https://www.youtube.com/watch?v=nAOzsb5R0jQ,8205,nAOzsb5R0jQ,Battle
Davie Jones,Shizu,,,,Accapella,2021,DLTLLY,2021-11-12,https://www.youtube.com/watch?v=00PsDnNc0tE,18776,00PsDnNc0tE,Viertelfinale - Freestyle Turnier
Mighty P,Papi Schlauch / Viertelfinale - Freestyle Turnier / ProvingGrounds 2 Rapbattles / DLTLLY DurationPT5M Uploaded2021-11-9 Views19396 ChannelDLTLLY,,,,Accapella,2021,DLTLLY,2021-11-09,https://www.youtube.com/watch?v=MkO4Kivu-oc,19396,MkO4Kivu-oc,battlerap culture Thumbnail:https:
Kato,Craze,,,,Accapella,2021,DLTLLY,2021-11-07,https://www.youtube.com/watch?v=tQxf0_g0Qyo,97188,tQxf0_g0Qyo,B-DAY #8
Schlawin0r,Franciss,,,,Accapella,2021,DUDL,2021-11-06,https://www.youtube.com/watch?v=UJw2kUbdKRc,6737,UJw2kUbdKRc,Battle
Notyzze,Leanders,,,,Accapella,2021,DLTLLY,2021-11-05,https://www.youtube.com/watch?v=P3jJnu84jso,20800,P3jJnu84jso,Viertelfinale - Freestyle Turnier
Karanova,Mars B.,,,,Accapella,2021,DLTLLY,2021-10-31,https://www.youtube.com/watch?v=XW5F33vQEBE,54543,XW5F33vQEBE,B-DAY #8
MC Rabiat,P.S. Jiggy,,,,Accapella,2021,DUDL,2021-10-29,https://www.youtube.com/watch?v=SAsznYYz40M,9534,SAsznYYz40M,Battle
Aura,Desperados,Proving Grounds Vol. 2,,,Accapella,2021,DLTLLY,2021-10-29,https://www.youtube.com/watch?v=L-11Ys1jPbk,21252,L-11Ys1jPbk,Proving Grounds #2
MC GEUNER,JULO,,,,Accapella,2021,FOB,2021-10-24,https://www.youtube.com/watch?v=EOkj_xbRKyo,16458,EOkj_xbRKyo,ACAPELLA BATTLE
Neilz,Deytona,,,,Accapella,2021,DLTLLY,2021-10-24,https://www.youtube.com/watch?v=Uo9V26OqyLw,50822,Uo9V26OqyLw,B-DAY #8
RALLE,DASCHA,,,,Accapella,2020,FOB,2021-10-24,https://www.youtube.com/watch?v=isjvzmQO3MI,3879,isjvzmQO3MI,ACAPELLA BATTLE
LEANDERS,TEACH,,,,Accapella,2021,FOB,2021-10-24,https://www.youtube.com/watch?v=YNP98QxWD9A,5502,YNP98QxWD9A,ACAPELLA BATTLE
DESPO & LEANDERS,BANDAN & RINGELNATZ,,,,Accapella,2021,FOB,2021-10-24,https://www.youtube.com/watch?v=Lmsc-4QD8cU,6920,Lmsc-4QD8cU,ACAPELLA BATTLE
DESPO,DOCMO,,,,Accapella,2020,FOB,2021-10-24,https://www.youtube.com/watch?v=iOCwuBA9Bm0,3203,iOCwuBA9Bm0,ACAPELLA BATTLE
TRIPLE (TRIPLEBEAT),DASCHA,,,,Accapella,2021,FOB,2021-10-24,https://www.youtube.com/watch?v=DR_Ah6-tL4A,8809,DR_Ah6-tL4A,ACAPELLA BATTLE
MUSIO,NATIF,,,,Accapella,2021,FOB,2021-10-24,https://www.youtube.com/watch?v=76GHLjt3_Q4,7894,76GHLjt3_Q4,ACAPELLA BATTLE
LATIK,TECEY,,,,Accapella,2021,FOB,2021-10-24,https://www.youtube.com/watch?v=yOKjgjTx598,4438,yOKjgjTx598,ACAPELLA BATTLE
DESPO,MC COLOGNE,,,,On Beat,2021,FOB,2021-10-24,https://www.youtube.com/watch?v=l5WLfkde9bY,2618,l5WLfkde9bY,ON BEAT BATTLE
Joseph Steinschleuder,A-Ron,,,,Accapella,2021,DLTLLY,2021-10-22,https://www.youtube.com/watch?v=11038rqoQr0,29830,11038rqoQr0,B-DAY #8
Bong Teggy,Koozy,,,,On Beat,2021,DLTLLY,2021-10-17,https://www.youtube.com/watch?v=ADHXjLh3t58,144654,ADHXjLh3t58,B-Day #8
Joseph Steinschleuder (aka Merlin),Tobi High,,,Berlin,Accapella,2021,DLTLLY,2021-10-15,https://www.youtube.com/watch?v=ErS3GzWV5EI,36990,ErS3GzWV5EI,B-DAY #8 Berlin
Proton,Bandan,,,München,On Beat,2021,DLTLLY,2021-09-24,https://www.youtube.com/watch?v=2ZpsOZntjdQ,15879,2ZpsOZntjdQ,München
Tollschock,MC Geuner,Proving Grounds Vol. 1,Panke Backyard,,Accapella,2021,DLTLLY,2021-09-12,https://www.youtube.com/watch?v=EPxRnWn0yFM,27272,EPxRnWn0yFM,Proving Grounds Vol. 1
Vorstadtflokati,Maka,Proving Grounds Vol. 1,Panke Backyard,,Accapella,2021,DLTLLY,2021-09-05,https://www.youtube.com/watch?v=1a8hepLi7tM,13605,1a8hepLi7tM,Proving Grounds Vol. 1
Julo,BDad,Proving Grounds Vol. 1,Panke Backyard,,Accapella,2021,DLTLLY,2021-08-29,https://www.youtube.com/watch?v=tcNaMgkL0ds,24436,tcNaMgkL0ds,Proving Grounds Vol. 1
Moitz,Heinz87,Proving Grounds Vol. 1,Panke Backyard,,Accapella,2021,DLTLLY,2021-08-22,https://www.youtube.com/watch?v=HqgNJu5VcGI,14502,HqgNJu5VcGI,Proving Grounds Vol. 1
Liser,Niza,Proving Grounds Vol. 1,Panke Backyard,,Accapella,2021,DLTLLY,2021-08-15,https://www.youtube.com/watch?v=d50Tv7s_7zY,38336,d50Tv7s_7zY,Proving Grounds Vol. 1
Robscure,Hiding John,,,,Accapella,2021,DLTLLY,2021-08-08,https://www.youtube.com/watch?v=S4QLxawNqdA,39581,S4QLxawNqdA,Summer Vibes 2021
Kato,Indoor Stan (OnBeat),,,,On Beat,2021,DLTLLY,2021-08-01,https://www.youtube.com/watch?v=X6kOp_8oxBU,28822,X6kOp_8oxBU,Summer Vibes 2021
Joseph Steinschleuder,Natif,,,,Accapella,2021,DLTLLY,2021-07-25,https://www.youtube.com/watch?v=RPMJJLT995U,41022,RPMJJLT995U,Summer Vibes 2021
Phasenkind,Ryko-J,,,,On Beat,2021,DLTLLY,2021-07-18,https://www.youtube.com/watch?v=LVHZ_t-xy48,27999,LVHZ_t-xy48,Battle
Karanova,D-Kay,,,,Accapella,2021,DLTLLY,2021-07-11,https://www.youtube.com/watch?v=OB3JEUHn9uc,13680,OB3JEUHn9uc,Summer Vibes
Mars B.,BX,,,,Accapella,2021,DLTLLY,2021-07-04,https://www.youtube.com/watch?v=_pAlmhNLPgk,22276,_pAlmhNLPgk,Hidden Gems 2
SnakeHeadRhyme,Hiding John,,,,Accapella,2021,DLTLLY,2021-06-27,https://www.youtube.com/watch?v=bDWcsbukE34,32804,bDWcsbukE34,Hidden Gems 2
Gerro,Tao,,,,Accapella,2021,DLTLLY,2021-06-13,https://www.youtube.com/watch?v=OedxSC21Q7c,11885,OedxSC21Q7c,Hidden Gems 2
Phasenkind,Ferry,,,,Accapella,2021,DLTLLY,2021-06-06,https://www.youtube.com/watch?v=W77oeyxkAqU,13859,W77oeyxkAqU,Hidden Gems 2
Wolff,Craze,,,,Accapella,2021,DLTLLY,2021-05-30,https://www.youtube.com/watch?v=8uoJU-abyag,37872,8uoJU-abyag,Hidden Gems
Joseph Steinschleuder,Bahamakarma,,,,Accapella,2021,DLTLLY,2021-05-23,https://www.youtube.com/watch?v=UnPT7EzAH8I,30275,UnPT7EzAH8I,Hidden Gems
Indoor Stan,DeeLah,,,,On Beat,2021,DLTLLY,2021-05-16,https://www.youtube.com/watch?v=fPBGqZNJ1ho,19499,fPBGqZNJ1ho,could not identify event
Joe Pharo,SnakeHeadRhyme,,,,Accapella,2021,DLTLLY,2021-05-02,https://www.youtube.com/watch?v=otH1IrojW_o,19834,otH1IrojW_o,Hidden Gems
Neilz,FreeKno,,,,Accapella,2021,DLTLLY,2021-04-25,https://www.youtube.com/watch?v=wZYLJenaGyg,19745,wZYLJenaGyg,Breakthrough Halbfinale
Requiem,Deytona,,,,Accapella,2021,DLTLLY,2021-04-18,https://www.youtube.com/watch?v=heWtcrlwRbg,11144,heWtcrlwRbg,Breakthrough Halbfinale
Mars B.,MC Geuner,,,,Accapella,2021,DLTLLY,2021-03-28,https://www.youtube.com/watch?v=-Drz-WlVUYY,48118,-Drz-WlVUYY,STREET BATTLES 2021
Tollschock,D-Kay,,,,Accapella,2021,DLTLLY,2021-03-21,https://www.youtube.com/watch?v=ERCFAPYNCJI,11614,ERCFAPYNCJI,STREET BATTLES 2021
Henrey,Hiding John,,,,Accapella,2021,DLTLLY,2021-03-14,https://www.youtube.com/watch?v=c8QaTxQRHMs,29100,c8QaTxQRHMs,STREET BATTLES 2021
Karanova,YAMANN,,,,Accapella,2021,DLTLLY,2021-03-07,https://www.youtube.com/watch?v=4T4o-m4wRWQ,13575,4T4o-m4wRWQ,STREET BATTLES 2021
Wandelbarz,YAAMANN,,,,On Beat,2021,DLTLLY,2021-02-07,https://www.youtube.com/watch?v=u_3tUhl9fXM,17541,u_3tUhl9fXM,Video Battle
DOC,Gerro (aka RenetixX),,,,On Beat,2021,DLTLLY,2021-02-07,https://www.youtube.com/watch?v=FYm1CMj1TJQ,10955,FYm1CMj1TJQ,Video Battle
Falki,Phasenkind,,,,On Beat,2021,DLTLLY,2021-02-07,https://www.youtube.com/watch?v=AgQGgjkkwBo,32083,AgQGgjkkwBo,Video Battle
Khacoby,Peat,,,,On Beat,2021,DLTLLY,2021-01-24,https://www.youtube.com/watch?v=tlBRazaZShg,67080,tlBRazaZShg,Video Battle
Holu,Kairuzo,,,,Accapella,2020,DLTLLY,2020-11-27,https://www.youtube.com/watch?v=lsb-FSjlsA0,9179,lsb-FSjlsA0,ExtraMatch
Robscure,Sizyphos,,,,Accapella,2020,DLTLLY,2020-11-08,https://www.youtube.com/watch?v=2-xOBUKTmkk,80784,2-xOBUKTmkk,B.Day#7
Kato,N'antinein,,,,Accapella,2020,DLTLLY,2020-11-01,https://www.youtube.com/watch?v=R5aGasnH0OM,57900,R5aGasnH0OM,B.Day#7
DeeLah,Mars B.,,,,Accapella,2020,DLTLLY,2020-10-25,https://www.youtube.com/watch?v=Ia6Bsae_kEg,59663,Ia6Bsae_kEg,B.Day#7
Joe Pharo,Hiding John,,,,Accapella,2020,DLTLLY,2020-10-18,https://www.youtube.com/watch?v=cBUqmJ_i5qY,56781,cBUqmJ_i5qY,B.Day#7
Karma,Khacoby,,,,Accapella,2020,DLTLLY,2020-10-11,https://www.youtube.com/watch?v=YS82RpCtbS4,46968,YS82RpCtbS4,B.Day#7
Joseph Steinschleuder,Indoor Stan,,Panke Backyard,Berlin,Accapella,2020,DLTLLY,2020-10-04,https://www.youtube.com/watch?v=5UjDGUy3PQI,48882,5UjDGUy3PQI,Panke
Brian Damage,Craze,,Panke Backyard,Berlin,Accapella,2020,DLTLLY,2020-09-27,https://www.youtube.com/watch?v=iGUe8Sblwgw,43551,iGUe8Sblwgw,Panke
DeeLah,SnakeHeadRhyme,,Panke Backyard,Berlin,Accapella,2020,DLTLLY,2020-09-20,https://www.youtube.com/watch?v=fi8fsxG1OcE,28168,fi8fsxG1OcE,Panke
Steel,Karanova,,Panke Backyard,Berlin,Accapella,2020,DLTLLY,2020-09-13,https://www.youtube.com/watch?v=yHbnx2fuG5c,20041,yHbnx2fuG5c,Panke
Bong Teggy,Robscure,,Panke Backyard,Berlin,Accapella,2020,DLTLLY,2020-08-16,https://www.youtube.com/watch?v=pZ6pnu5hf0A,53476,pZ6pnu5hf0A,Panke
Vorstadtflokati,Shizu,,Panke Backyard,Berlin,Accapella,2020,DLTLLY,2020-08-14,https://www.youtube.com/watch?v=y9ncsceHW3M,9516,y9ncsceHW3M,Panke
Kid Soldier,Hiding John,,Panke Backyard,Berlin,Accapella,2020,DLTLLY,2020-08-09,https://www.youtube.com/watch?v=Wdgl_Cg9GKU,46015,Wdgl_Cg9GKU,Panke
Falk,Karanova,,,,On Beat,2020,DLTLLY,2020-08-02,https://www.youtube.com/watch?v=2ruMpOhxrRs,21922,2ruMpOhxrRs,Virtual  Battle
Phasenkind,Peat,,,,On Beat,2020,DLTLLY,2020-07-26,https://www.youtube.com/watch?v=fvaZ9P2KRLE,30890,fvaZ9P2KRLE,Virtual  Battle
Kato,Mr. Whyte,,,,Accapella,2020,DLTLLY,2020-07-19,https://www.youtube.com/watch?v=FgFwq0icwso,27993,FgFwq0icwso,Fussball Battle
Papi Schlauch,Master Marv,,,,Accapella,2020,DLTLLY,2020-07-03,https://www.youtube.com/watch?v=eVQd_FWdloE,15213,eVQd_FWdloE,could not identify event
Khacoby,Notyzze,,,,Accapella,2020,DLTLLY,2020-06-28,https://www.youtube.com/watch?v=Tm9vJh_dk9k,27577,Tm9vJh_dk9k,Corona Battle Package
Mars B.,BX,,,,Accapella,2020,DLTLLY,2020-06-26,https://www.youtube.com/watch?v=LOOhH4_OvNE,11097,LOOhH4_OvNE,Corona Battle Package
Craze,Burst,,,,Accapella,2020,DLTLLY,2020-06-23,https://www.youtube.com/watch?v=bMXRfRmgPTA,6225,bMXRfRmgPTA,English 1 Rounder
Falk,Ano-nym,,,,Accapella,2020,DLTLLY,2020-06-21,https://www.youtube.com/watch?v=dYmfj_BzrgY,52350,dYmfj_BzrgY,OnlineBattle
Zeptah,Gammel,,,,Accapella,2020,DLTLLY,2020-06-14,https://www.youtube.com/watch?v=uekZr7zXv-o,9385,uekZr7zXv-o,OnlineBattle
Sizyphos,Robscure,,,,Accapella,2020,DLTLLY,2020-06-12,https://www.youtube.com/watch?v=Ldc4PM7uECU,18118,Ldc4PM7uECU,Online Battle
