Name #1,Name #2,Event,Type,Year,Channel,Uploaded,URL,ID,Views
JOSEPH STEINSCHLEUDER,KAIRUZO,ON BEAT BATTLE,On Beat,2023,FOB,2023-3-5,https://www.youtube.com/watch?v=6dsqwWjEHYs,6dsqwWjEHYs,23479
S-Staticx,Der Sir (JollyJay),Proving Grounds Kontext Wiesbaden,Accapella,2023.0,DLTLLY,2023-3-31,https://www.youtube.com/watch?v=Od-__geija4,Od-__geija4,9262.0
Papi Schlauch,Mighty P,Freestyle Halbfinale 1/2  Kassel,Accapella,2023.0,DLTLLY,2023-3-3,https://www.youtube.com/watch?v=GvjjcKT6ht8,GvjjcKT6ht8,21447.0
LUG SERIOUS,BANDAN,ON BEAT BATTLE,On Beat,2023,FOB,2023-3-29,https://www.youtube.com/watch?v=iCJvT7zXNfY,iCJvT7zXNfY,3904
MEIDI,KATO,MAYhem 6 - PROVOKATION 1/6,Accapella,2023.0,DLTLLY,2023-3-27,https://www.youtube.com/watch?v=BzgruMrzHLE,BzgruMrzHLE,21578.0
Aladin,Oregano,Proving Grounds Wiesbaden,Accapella,2023.0,DLTLLY,2023-3-26,https://www.youtube.com/watch?v=34HlNq1_VfI,34HlNq1_VfI,18958.0
HEYZEN,TECEY,ON BEAT BATTLE,On Beat,2023,FOB,2023-3-23,https://www.youtube.com/watch?v=Fw7e-M3WdOI,Fw7e-M3WdOI,2830
Mordrake,Faivel,Proving Grounds Wiesbaden,Accapella,2023,DLTLLY,2023-3-18,https://www.youtube.com/watch?v=pxKAJ5Ivies,pxKAJ5Ivies,13857
Mighty P,Shizu,Freestyle um 3. Platz,Accapella,2023.0,DLTLLY,2023-3-17,https://www.youtube.com/watch?v=lqYWya5f8gM,lqYWya5f8gM,10480.0
FINNASTIC,VESSO,ON BEAT BATTLE,On Beat,2023,FOB,2023-3-17,https://www.youtube.com/watch?v=djWWmOoyq4Q,djWWmOoyq4Q,3053
PRYME,FINNASTIC,ON BEAT BATTLE,On Beat,2023,FOB,2023-3-17,https://www.youtube.com/watch?v=SC4utzuA9ks,SC4utzuA9ks,4578
DADDA,MAT052,ON BEAT BATTLE,On Beat,2023,FOB,2023-3-15,https://www.youtube.com/watch?v=VrI_EoQAHb8,VrI_EoQAHb8,4999
